Gene stable ID,Transcript stable ID,Gene start (bp),Gene end (bp)
ENSGALG00000010612,ENSGALT00000017268,33641807,33686796
ENSGALG00000030022,ENSGALT00000067764,944350,972862
ENSGALG00000010609,ENSGALT00000017260,33634880,33642058
ENSGALG00000016271,ENSGALT00000026237,85646064,85661211
ENSGALG00000016271,ENSGALT00000107159,85646064,85661211
ENSGALG00000032770,ENSGALT00000071359,899574,945193
ENSGALG00000032770,ENSGALT00000094999,899574,945193
ENSGALG00000032770,ENSGALT00000066674,899574,945193
ENSGALG00000028432,ENSGALT00000044085,781134,781243
ENSGALG00000040335,ENSGALT00000066488,33619522,33634859
ENSGALG00000043080,ENSGALT00000084900,414617,476460
ENSGALG00000043080,ENSGALT00000084278,414617,476460
ENSGALG00000043080,ENSGALT00000052757,414617,476460
ENSGALG00000052063,ENSGALT00000097478,33617924,33619979
ENSGALG00000036291,ENSGALT00000066116,350627,350715
ENSGALG00000046375,ENSGALT00000087732,33608615,33615843
ENSGALG00000037915,ENSGALT00000054760,345220,345325
ENSGALG00000016267,ENSGALT00000059088,85591557,85628914
ENSGALG00000016267,ENSGALT00000078001,85591557,85628914
ENSGALG00000016267,ENSGALT00000026230,85591557,85628914
ENSGALG00000016267,ENSGALT00000095986,85591557,85628914
ENSGALG00000033203,ENSGALT00000068606,104507216,104512142
ENSGALG00000032423,ENSGALT00000066255,342552,342658
ENSGALG00000013969,ENSGALT00000022641,55914705,55924998
ENSGALG00000008698,ENSGALT00000076330,15560649,15568643
ENSGALG00000008698,ENSGALT00000087390,15560649,15568643
ENSGALG00000054781,ENSGALT00000104426,104507168,104507470
ENSGALG00000037901,ENSGALT00000053212,269054,321343
ENSGALG00000008702,ENSGALT00000014161,15552060,15557418
ENSGALG00000026239,ENSGALT00000095117,104502120,104506358
ENSGALG00000026239,ENSGALT00000044728,104502120,104506358
ENSGALG00000053748,ENSGALT00000104165,15540567,15541868
ENSGALG00000031262,ENSGALT00000075581,85506342,85591057
ENSGALG00000031262,ENSGALT00000108172,85506342,85591057
ENSGALG00000047999,ENSGALT00000091438,85432682,85449396
ENSGALG00000043545,ENSGALT00000102404,234360,253444
ENSGALG00000043545,ENSGALT00000052674,234360,253444
ENSGALG00000049870,ENSGALT00000100144,85347355,85392235
ENSGALG00000032640,ENSGALT00000069749,32394497,32555854
ENSGALG00000032640,ENSGALT00000080435,32394497,32555854
ENSGALG00000051916,ENSGALT00000101190,85333293,85336574
ENSGALG00000052575,ENSGALT00000091956,85289923,85291419
ENSGALG00000051759,ENSGALT00000103260,85066165,85067346
ENSGALG00000008707,ENSGALT00000014169,15522085,15540596
ENSGALG00000010594,ENSGALT00000017241,32364422,32389936
ENSGALG00000048962,ENSGALT00000104587,85046103,85062409
ENSGALG00000047357,ENSGALT00000091782,32320854,32331686
ENSGALG00000052441,ENSGALT00000098330,85009812,85010942
ENSGALG00000035217,ENSGALT00000063490,84814802,84870232
ENSGALG00000030810,ENSGALT00000090315,209984,233725
ENSGALG00000030810,ENSGALT00000070860,209984,233725
ENSGALG00000047982,ENSGALT00000098765,84765747,84767675
ENSGALG00000010583,ENSGALT00000017224,32259901,32302354
ENSGALG00000025975,ENSGALT00000043794,84250412,84250521
ENSGALG00000010580,ENSGALT00000104444,32190707,32247840
ENSGALG00000010580,ENSGALT00000017218,32190707,32247840
ENSGALG00000037504,ENSGALT00000057119,190028,207682
ENSGALG00000037504,ENSGALT00000094816,190028,207682
ENSGALG00000037504,ENSGALT00000095791,190028,207682
ENSGALG00000010571,ENSGALT00000017201,32136492,32187614
ENSGALG00000010571,ENSGALT00000047428,32136492,32187614
ENSGALG00000010561,ENSGALT00000064824,32119832,32134369
ENSGALG00000010561,ENSGALT00000017184,32119832,32134369
ENSGALG00000016176,ENSGALT00000096072,83255916,83705954
ENSGALG00000016176,ENSGALT00000097282,83255916,83705954
ENSGALG00000016176,ENSGALT00000091662,83255916,83705954
ENSGALG00000016176,ENSGALT00000026069,83255916,83705954
ENSGALG00000016176,ENSGALT00000096381,83255916,83705954
ENSGALG00000016176,ENSGALT00000092259,83255916,83705954
ENSGALG00000016176,ENSGALT00000088845,83255916,83705954
ENSGALG00000010560,ENSGALT00000017183,32108928,32127395
ENSGALG00000043587,ENSGALT00000096085,96212,167859
ENSGALG00000043587,ENSGALT00000091942,96212,167859
ENSGALG00000043587,ENSGALT00000077189,96212,167859
ENSGALG00000043587,ENSGALT00000059076,96212,167859
ENSGALG00000043587,ENSGALT00000082645,96212,167859
ENSGALG00000043587,ENSGALT00000071158,96212,167859
ENSGALG00000047977,ENSGALT00000104722,32105098,32108985
ENSGALG00000013962,ENSGALT00000022632,55846631,55911966
ENSGALG00000013962,ENSGALT00000047919,55846631,55911966
ENSGALG00000013962,ENSGALT00000099410,55846631,55911966
ENSGALG00000013962,ENSGALT00000108377,55846631,55911966
ENSGALG00000013962,ENSGALT00000043369,55846631,55911966
ENSGALG00000013962,ENSGALT00000108006,55846631,55911966
ENSGALG00000025822,ENSGALT00000047969,32039527,32044728
ENSGALG00000051779,ENSGALT00000096678,88895,91751
ENSGALG00000010554,ENSGALT00000101336,31979443,32020628
ENSGALG00000010554,ENSGALT00000090401,31979443,32020628
ENSGALG00000010554,ENSGALT00000106580,31979443,32020628
ENSGALG00000010554,ENSGALT00000017174,31979443,32020628
ENSGALG00000008713,ENSGALT00000053383,15519544,15520683
ENSGALG00000008713,ENSGALT00000039118,15519544,15520683
ENSGALG00000008713,ENSGALT00000039119,15519544,15520683
ENSGALG00000031265,ENSGALT00000049515,77845,88773
ENSGALG00000010551,ENSGALT00000106244,31890337,31916467
ENSGALG00000010551,ENSGALT00000093337,31890337,31916467
ENSGALG00000010551,ENSGALT00000017169,31890337,31916467
ENSGALG00000036790,ENSGALT00000059625,74821,76716
ENSGALG00000016524,ENSGALT00000026666,104490018,104502053
ENSGALG00000016174,ENSGALT00000031649,83099425,83166464
ENSGALG00000016174,ENSGALT00000072237,83099425,83166464
ENSGALG00000054323,ENSGALT00000105898,104488579,104488742
ENSGALG00000050178,ENSGALT00000106368,104484251,104486240
ENSGALG00000010547,ENSGALT00000017165,31786701,31801008
ENSGALG00000054532,ENSGALT00000104183,31644586,31647867
ENSGALG00000040541,ENSGALT00000066965,104480205,104484164
ENSGALG00000043584,ENSGALT00000103031,82935508,83074937
ENSGALG00000043584,ENSGALT00000104758,82935508,83074937
ENSGALG00000043584,ENSGALT00000061315,82935508,83074937
ENSGALG00000043584,ENSGALT00000092937,82935508,83074937
ENSGALG00000043584,ENSGALT00000095600,82935508,83074937
ENSGALG00000043584,ENSGALT00000107806,82935508,83074937
ENSGALG00000010541,ENSGALT00000017157,31609464,31785558
ENSGALG00000010541,ENSGALT00000096269,31609464,31785558
ENSGALG00000010541,ENSGALT00000046963,31609464,31785558
ENSGALG00000054028,ENSGALT00000105305,82927266,82933914
ENSGALG00000047605,ENSGALT00000098236,82895484,82904800
ENSGALG00000021802,ENSGALT00000035344,31551568,31551650
ENSGALG00000015970,ENSGALT00000037052,82821169,82887349
ENSGALG00000049828,ENSGALT00000107428,82719285,82719317
ENSGALG00000008731,ENSGALT00000014209,15499040,15539871
ENSGALG00000008731,ENSGALT00000101386,15499040,15539871
ENSGALG00000015969,ENSGALT00000101440,82677497,82757736
ENSGALG00000015969,ENSGALT00000025731,82677497,82757736
ENSGALG00000015969,ENSGALT00000069800,82677497,82757736
ENSGALG00000031631,ENSGALT00000092936,82667795,82674292
ENSGALG00000031631,ENSGALT00000061994,82667795,82674292
ENSGALG00000010538,ENSGALT00000017153,31481892,31584930
ENSGALG00000010538,ENSGALT00000107995,31481892,31584930
ENSGALG00000010538,ENSGALT00000097825,31481892,31584930
ENSGALG00000008749,ENSGALT00000014238,15490931,15498846
ENSGALG00000015959,ENSGALT00000025716,82553530,82647722
ENSGALG00000015959,ENSGALT00000096298,82553530,82647722
ENSGALG00000031590,ENSGALT00000082294,82531592,82553686
ENSGALG00000015951,ENSGALT00000025707,82399479,82408639
ENSGALG00000018320,ENSGALT00000029027,82370040,82370118
ENSGALG00000013956,ENSGALT00000066091,55778483,55804513
ENSGALG00000013956,ENSGALT00000022624,55778483,55804513
ENSGALG00000013956,ENSGALT00000059556,55778483,55804513
ENSGALG00000054882,ENSGALT00000100207,104477835,104479911
ENSGALG00000018319,ENSGALT00000029026,82345416,82345515
ENSGALG00000015949,ENSGALT00000105698,82298027,82321213
ENSGALG00000015949,ENSGALT00000025705,82298027,82321213
ENSGALG00000015944,ENSGALT00000055951,82053379,82087597
ENSGALG00000010448,ENSGALT00000106022,31248689,31430389
ENSGALG00000010448,ENSGALT00000017012,31248689,31430389
ENSGALG00000052970,ENSGALT00000096335,81969242,82001392
ENSGALG00000033143,ENSGALT00000074655,104475727,104477670
ENSGALG00000049067,ENSGALT00000025694,81931451,81939826
ENSGALG00000010435,ENSGALT00000016992,31182830,31220795
ENSGALG00000050252,ENSGALT00000102183,81564102,81564154
ENSGALG00000010428,ENSGALT00000016982,31161253,31177139
ENSGALG00000037249,ENSGALT00000060276,81557621,81816578
ENSGALG00000037249,ENSGALT00000072077,81557621,81816578
ENSGALG00000034040,ENSGALT00000057910,31128994,31154096
ENSGALG00000051301,ENSGALT00000096282,104468853,104473705
ENSGALG00000047352,ENSGALT00000103473,31108678,31122565
ENSGALG00000047352,ENSGALT00000103038,31108678,31122565
ENSGALG00000015928,ENSGALT00000025673,81535223,81549339
ENSGALG00000052087,ENSGALT00000093048,104461317,104465022
ENSGALG00000010386,ENSGALT00000016917,31101931,31106033
ENSGALG00000015925,ENSGALT00000025670,81528332,81532592
ENSGALG00000010385,ENSGALT00000072915,31054430,31068536
ENSGALG00000010385,ENSGALT00000016916,31054430,31068536
ENSGALG00000043831,ENSGALT00000047174,31044021,31050599
ENSGALG00000015923,ENSGALT00000037065,81519740,81527377
ENSGALG00000015923,ENSGALT00000052653,81519740,81527377
ENSGALG00000041037,ENSGALT00000050796,31034155,31039220
ENSGALG00000010349,ENSGALT00000087128,31030686,31034043
ENSGALG00000010349,ENSGALT00000062043,31030686,31034043
ENSGALG00000029837,ENSGALT00000057084,104460533,104460646
ENSGALG00000010341,ENSGALT00000048450,31002023,31029729
ENSGALG00000010341,ENSGALT00000016835,31002023,31029729
ENSGALG00000015917,ENSGALT00000083789,81503064,81509231
ENSGALG00000015917,ENSGALT00000049560,81503064,81509231
ENSGALG00000015917,ENSGALT00000087249,81503064,81509231
ENSGALG00000015917,ENSGALT00000025653,81503064,81509231
ENSGALG00000013951,ENSGALT00000022607,55667104,55751669
ENSGALG00000013951,ENSGALT00000096641,55667104,55751669
ENSGALG00000013951,ENSGALT00000105012,55667104,55751669
ENSGALG00000008793,ENSGALT00000014296,15471739,15488351
ENSGALG00000054530,ENSGALT00000104959,81502828,81502875
ENSGALG00000010317,ENSGALT00000081279,30993386,31001851
ENSGALG00000010315,ENSGALT00000016793,30981415,30989558
ENSGALG00000027871,ENSGALT00000106840,30977514,30981394
ENSGALG00000027871,ENSGALT00000043313,30977514,30981394
ENSGALG00000010303,ENSGALT00000016762,30966869,30977586
ENSGALG00000010303,ENSGALT00000099539,30966869,30977586
ENSGALG00000015916,ENSGALT00000025651,81459037,81484756
ENSGALG00000015916,ENSGALT00000101915,81459037,81484756
ENSGALG00000015916,ENSGALT00000102191,81459037,81484756
ENSGALG00000008808,ENSGALT00000014317,15457010,15469802
ENSGALG00000010299,ENSGALT00000016754,30923219,30942843
ENSGALG00000010299,ENSGALT00000083512,30923219,30942843
ENSGALG00000051001,ENSGALT00000097669,81411646,81413514
ENSGALG00000015910,ENSGALT00000025644,81366477,81446191
ENSGALG00000010296,ENSGALT00000054539,30902464,30921774
ENSGALG00000008810,ENSGALT00000014319,15443415,15451711
ENSGALG00000038639,ENSGALT00000052744,104451464,104458538
ENSGALG00000010290,ENSGALT00000106991,30775054,30796571
ENSGALG00000010290,ENSGALT00000016742,30775054,30796571
ENSGALG00000010290,ENSGALT00000065872,30775054,30796571
ENSGALG00000010290,ENSGALT00000077832,30775054,30796571
ENSGALG00000010285,ENSGALT00000016736,30500634,30503469
ENSGALG00000027285,ENSGALT00000043410,30466370,30466479
ENSGALG00000010282,ENSGALT00000016725,30454982,30494217
ENSGALG00000010282,ENSGALT00000075419,30454982,30494217
ENSGALG00000010282,ENSGALT00000100982,30454982,30494217
ENSGALG00000010282,ENSGALT00000092720,30454982,30494217
ENSGALG00000010282,ENSGALT00000048042,30454982,30494217
ENSGALG00000010186,ENSGALT00000075282,30442438,30454580
ENSGALG00000030587,ENSGALT00000098007,30424069,30439118
ENSGALG00000030587,ENSGALT00000080936,30424069,30439118
ENSGALG00000030587,ENSGALT00000050761,30424069,30439118
ENSGALG00000013941,ENSGALT00000099496,55353526,55514981
ENSGALG00000013941,ENSGALT00000108093,55353526,55514981
ENSGALG00000013941,ENSGALT00000022595,55353526,55514981
ENSGALG00000013941,ENSGALT00000099762,55353526,55514981
ENSGALG00000013941,ENSGALT00000092998,55353526,55514981
ENSGALG00000010182,ENSGALT00000016551,30399448,30404762
ENSGALG00000015908,ENSGALT00000083326,80804845,80905035
ENSGALG00000015908,ENSGALT00000064658,80804845,80905035
ENSGALG00000015908,ENSGALT00000025640,80804845,80905035
ENSGALG00000010175,ENSGALT00000016542,30393097,30399049
ENSGALG00000010175,ENSGALT00000060514,30393097,30399049
ENSGALG00000047531,ENSGALT00000094010,30385461,30385529
ENSGALG00000010174,ENSGALT00000097452,30380945,30392920
ENSGALG00000010174,ENSGALT00000016540,30380945,30392920
ENSGALG00000010174,ENSGALT00000105364,30380945,30392920
ENSGALG00000010174,ENSGALT00000096179,30380945,30392920
ENSGALG00000015906,ENSGALT00000031654,80790621,80793955
ENSGALG00000044525,ENSGALT00000016537,30373847,30381379
ENSGALG00000044525,ENSGALT00000107921,30373847,30381379
ENSGALG00000010169,ENSGALT00000016534,30360306,30367367
ENSGALG00000015904,ENSGALT00000025629,80772707,80786201
ENSGALG00000010165,ENSGALT00000016530,30345790,30353990
ENSGALG00000039001,ENSGALT00000103142,80691191,80766290
ENSGALG00000039001,ENSGALT00000051109,80691191,80766290
ENSGALG00000035337,ENSGALT00000076094,30320173,30336985
ENSGALG00000035337,ENSGALT00000051279,30320173,30336985
ENSGALG00000015901,ENSGALT00000063586,80562641,80628792
ENSGALG00000015901,ENSGALT00000067861,80562641,80628792
ENSGALG00000015901,ENSGALT00000025624,80562641,80628792
ENSGALG00000008812,ENSGALT00000014324,15437950,15444620
ENSGALG00000023256,ENSGALT00000068244,30308983,30359625
ENSGALG00000023256,ENSGALT00000038176,30308983,30359625
ENSGALG00000019967,ENSGALT00000022584,55321006,55331784
ENSGALG00000019967,ENSGALT00000048563,55321006,55331784
ENSGALG00000010149,ENSGALT00000016499,30280731,30303453
ENSGALG00000008815,ENSGALT00000014329,15421291,15430454
ENSGALG00000010151,ENSGALT00000016501,30269956,30278500
ENSGALG00000015898,ENSGALT00000025620,80452926,80523317
ENSGALG00000015898,ENSGALT00000049031,80452926,80523317
ENSGALG00000026675,ENSGALT00000043641,55290541,55290609
ENSGALG00000010145,ENSGALT00000099097,30006735,30187312
ENSGALG00000010145,ENSGALT00000098708,30006735,30187312
ENSGALG00000010145,ENSGALT00000016494,30006735,30187312
ENSGALG00000015897,ENSGALT00000025619,80395515,80449179
ENSGALG00000026515,ENSGALT00000042687,29979440,29979575
ENSGALG00000047908,ENSGALT00000092258,29786657,29916710
ENSGALG00000027298,ENSGALT00000044018,80209451,80209560
ENSGALG00000015895,ENSGALT00000025617,80084761,80087769
ENSGALG00000041938,ENSGALT00000081702,79937436,80007134
ENSGALG00000010131,ENSGALT00000038190,29630380,29745172
ENSGALG00000010131,ENSGALT00000104883,29630380,29745172
ENSGALG00000015892,ENSGALT00000025614,79633587,79644162
ENSGALG00000010127,ENSGALT00000088241,29621182,29628094
ENSGALG00000044668,ENSGALT00000087355,79624328,79633427
ENSGALG00000025861,ENSGALT00000045511,79593677,79593786
ENSGALG00000025783,ENSGALT00000043363,79563060,79563219
ENSGALG00000008827,ENSGALT00000014344,15397548,15416818
ENSGALG00000029301,ENSGALT00000065435,15202203,15229780
ENSGALG00000029301,ENSGALT00000103567,15202203,15229780
ENSGALG00000025215,ENSGALT00000042128,14784419,14784507
ENSGALG00000015889,ENSGALT00000072453,79509049,79608704
ENSGALG00000015889,ENSGALT00000025610,79509049,79608704
ENSGALG00000015880,ENSGALT00000084887,79469956,79494820
ENSGALG00000015880,ENSGALT00000025596,79469956,79494820
ENSGALG00000015878,ENSGALT00000025594,79409441,79421209
ENSGALG00000015877,ENSGALT00000031665,79346708,79364073
ENSGALG00000008845,ENSGALT00000014374,14754615,14781742
ENSGALG00000015876,ENSGALT00000025591,79270155,79302116
ENSGALG00000022850,ENSGALT00000026658,104445655,104450689
ENSGALG00000022850,ENSGALT00000105018,104445655,104450689
ENSGALG00000025379,ENSGALT00000042292,79223763,79223835
ENSGALG00000015874,ENSGALT00000025589,79204850,79232930
ENSGALG00000015874,ENSGALT00000091533,79204850,79232930
ENSGALG00000015874,ENSGALT00000101998,79204850,79232930
ENSGALG00000010116,ENSGALT00000038200,29501011,29619293
ENSGALG00000028587,ENSGALT00000046191,14723403,14749328
ENSGALG00000040702,ENSGALT00000073489,79052924,79163325
ENSGALG00000035903,ENSGALT00000055761,78460986,78465358
ENSGALG00000051846,ENSGALT00000096654,104445061,104445224
ENSGALG00000053672,ENSGALT00000101542,104441417,104441580
ENSGALG00000008875,ENSGALT00000051969,14299839,14672677
ENSGALG00000008875,ENSGALT00000079721,14299839,14672677
ENSGALG00000008875,ENSGALT00000014420,14299839,14672677
ENSGALG00000015864,ENSGALT00000102522,78261639,78308481
ENSGALG00000015864,ENSGALT00000092540,78261639,78308481
ENSGALG00000015864,ENSGALT00000025575,78261639,78308481
ENSGALG00000015864,ENSGALT00000105930,78261639,78308481
ENSGALG00000015864,ENSGALT00000070943,78261639,78308481
ENSGALG00000027355,ENSGALT00000043299,78230328,78231573
ENSGALG00000015860,ENSGALT00000062141,77999441,78075125
ENSGALG00000015860,ENSGALT00000031669,77999441,78075125
ENSGALG00000015860,ENSGALT00000096649,77999441,78075125
ENSGALG00000033575,ENSGALT00000050015,104437575,104440741
ENSGALG00000015858,ENSGALT00000076390,77936596,77992089
ENSGALG00000015858,ENSGALT00000049231,77936596,77992089
ENSGALG00000015858,ENSGALT00000049290,77936596,77992089
ENSGALG00000015858,ENSGALT00000025568,77936596,77992089
ENSGALG00000010078,ENSGALT00000077114,29410438,29492850
ENSGALG00000010078,ENSGALT00000078925,29410438,29492850
ENSGALG00000010078,ENSGALT00000085078,29410438,29492850
ENSGALG00000010078,ENSGALT00000086140,29410438,29492850
ENSGALG00000010078,ENSGALT00000078036,29410438,29492850
ENSGALG00000010078,ENSGALT00000068827,29410438,29492850
ENSGALG00000028573,ENSGALT00000043661,29408937,29409820
ENSGALG00000034077,ENSGALT00000056821,29310781,29341097
ENSGALG00000010068,ENSGALT00000016368,29216511,29242017
ENSGALG00000020049,ENSGALT00000016365,29204412,29213740
ENSGALG00000015854,ENSGALT00000096943,77925881,77936295
ENSGALG00000015854,ENSGALT00000025559,77925881,77936295
ENSGALG00000015854,ENSGALT00000100603,77925881,77936295
ENSGALG00000015851,ENSGALT00000025556,77922673,77925855
ENSGALG00000032468,ENSGALT00000054284,104430412,104436337
ENSGALG00000016516,ENSGALT00000026650,104426656,104430293
ENSGALG00000010057,ENSGALT00000016352,29057896,29196236
ENSGALG00000010057,ENSGALT00000099974,29057896,29196236
ENSGALG00000016514,ENSGALT00000026648,104421057,104426261
ENSGALG00000016513,ENSGALT00000026646,104403225,104420237
ENSGALG00000016513,ENSGALT00000099944,104403225,104420237
ENSGALG00000010055,ENSGALT00000038248,28856440,29039975
ENSGALG00000010055,ENSGALT00000081811,28856440,29039975
ENSGALG00000010055,ENSGALT00000065256,28856440,29039975
ENSGALG00000010055,ENSGALT00000063049,28856440,29039975
ENSGALG00000015849,ENSGALT00000102550,77764330,77922710
ENSGALG00000015849,ENSGALT00000084832,77764330,77922710
ENSGALG00000015849,ENSGALT00000025553,77764330,77922710
ENSGALG00000015849,ENSGALT00000057294,77764330,77922710
ENSGALG00000010051,ENSGALT00000016332,28809406,28837732
ENSGALG00000055053,ENSGALT00000105974,77724855,77729607
