Gene stable ID,Transcript stable ID,Exon stable ID
ENSMUSG00000033021,ENSMUST00000143730,ENSMUSE00000543459
ENSMUSG00000033021,ENSMUST00000143730,ENSMUSE00000795691
ENSMUSG00000033021,ENSMUST00000143730,ENSMUSE00000716112
ENSMUSG00000033021,ENSMUST00000143730,ENSMUSE00000766741
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000265356
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000265344
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000265336
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000543459
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000543456
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000716112
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000819517
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000728036
ENSMUSG00000033021,ENSMUST00000133418,ENSMUSE00000787390
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000265344
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000265336
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000543459
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000543456
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00001375569
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000749993
ENSMUSG00000033021,ENSMUST00000144874,ENSMUSE00000836616
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000265356
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000265344
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000265336
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000716112
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000782710
ENSMUSG00000033021,ENSMUST00000140287,ENSMUSE00000774210
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000265364
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000265356
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000265344
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000265336
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000543459
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000543456
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000838563
ENSMUSG00000033021,ENSMUST00000131545,ENSMUSE00000795657
ENSMUSG00000033021,ENSMUST00000141124,ENSMUSE00000265356
ENSMUSG00000033021,ENSMUST00000141124,ENSMUSE00000716112
ENSMUSG00000033021,ENSMUST00000141124,ENSMUSE00000830608
ENSMUSG00000033021,ENSMUST00000141124,ENSMUSE00000744209
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00000265344
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00000265336
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00000543459
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00001327658
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00001328579
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00001333228
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00001323229
ENSMUSG00000033021,ENSMUST00000188097,ENSMUSE00001336010
ENSMUSG00000033021,ENSMUST00000132291,ENSMUSE00000811762
ENSMUSG00000033021,ENSMUST00000132291,ENSMUSE00001271498
ENSMUSG00000033021,ENSMUST00000132291,ENSMUSE00001212598
ENSMUSG00000033021,ENSMUST00000132291,ENSMUSE00001264170
ENSMUSG00000033021,ENSMUST00000132291,ENSMUSE00000763831
ENSMUSG00000033021,ENSMUST00000135453,ENSMUSE00001264170
ENSMUSG00000033021,ENSMUST00000135453,ENSMUSE00000845155
ENSMUSG00000033021,ENSMUST00000135453,ENSMUSE00001285441
ENSMUSG00000033021,ENSMUST00000124539,ENSMUSE00000825007
ENSMUSG00000033021,ENSMUST00000124539,ENSMUSE00000805744
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00000658606
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00000784169
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00000804816
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00001211189
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00001285700
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00001231542
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00001241401
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00001248093
ENSMUSG00000055214,ENSMUST00000125404,ENSMUSE00000834216
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00000837778
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001219922
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001256518
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001311445
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001206660
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001292153
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001253386
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001309447
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00001224365
ENSMUSG00000055214,ENSMUST00000065967,ENSMUSE00000374907
ENSMUSG00000055214,ENSMUST00000156184,ENSMUSE00000804816
ENSMUSG00000055214,ENSMUST00000156184,ENSMUSE00000779049
ENSMUSG00000055214,ENSMUST00000156184,ENSMUSE00001234957
ENSMUSG00000055214,ENSMUST00000156184,ENSMUSE00001265856
ENSMUSG00000055214,ENSMUST00000156184,ENSMUSE00000830580
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00001211189
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00001234957
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00001265856
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00000751663
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00001281199
ENSMUSG00000055214,ENSMUST00000144340,ENSMUSE00000830005
ENSMUSG00000055214,ENSMUST00000111166,ENSMUSE00000686940
ENSMUSG00000055214,ENSMUST00000111166,ENSMUSE00000686939
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001219922
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001256518
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001311445
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001206660
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001292153
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001253386
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001309447
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00001224365
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00000686943
ENSMUSG00000055214,ENSMUST00000111167,ENSMUSE00000686941
ENSMUSG00000078184,ENSMUST00000104983,ENSMUSE00000665132
ENSMUSG00000104363,ENSMUST00000192680,ENSMUSE00001339655
ENSMUSG00000103277,ENSMUST00000192153,ENSMUSE00001344865
ENSMUSG00000104157,ENSMUST00000193484,ENSMUSE00001346060
ENSMUSG00000102446,ENSMUST00000193904,ENSMUSE00001338002
ENSMUSG00000104248,ENSMUST00000195389,ENSMUSE00001344870
ENSMUSG00000104021,ENSMUST00000194241,ENSMUSE00001338291
ENSMUSG00000104021,ENSMUST00000194241,ENSMUSE00001340991
ENSMUSG00000104021,ENSMUST00000194241,ENSMUSE00001343652
ENSMUSG00000104021,ENSMUST00000194241,ENSMUSE00001341545
ENSMUSG00000103471,ENSMUST00000193453,ENSMUSE00001344382
ENSMUSG00000103471,ENSMUST00000193453,ENSMUSE00001341637
ENSMUSG00000087875,ENSMUST00000157250,ENSMUSE00000846385
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000696236
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265235
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265223
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265212
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265204
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265197
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000543427
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000265179
ENSMUSG00000033007,ENSMUST00000113577,ENSMUSE00000346862
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265235
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265223
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265212
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265204
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265197
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000543427
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265179
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265242
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000265155
ENSMUSG00000033007,ENSMUST00000037708,ENSMUSE00000707088
ENSMUSG00000102605,ENSMUST00000194916,ENSMUSE00001336479
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000692751
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001007823
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001068431
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000984551
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000597548
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000992876
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000493907
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001036139
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000991076
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001083620
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000988112
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001080244
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000994009
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000659707
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000659705
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001054740
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001039782
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001049149
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001033463
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000985149
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000967779
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00001080036
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000540495
ENSMUSG00000070695,ENSMUST00000043725,ENSMUSE00000692750
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000805330
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001338989
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000229712
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001213938
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001307079
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001279448
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000229688
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000229681
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000229673
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000229666
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001252724
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001285907
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001211669
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001235069
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001248930
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001301887
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00001265216
ENSMUSG00000025909,ENSMUST00000132064,ENSMUSE00000803415
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001338989
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000229712
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001213938
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001307079
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001279448
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000229688
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000229681
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000229673
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000229666
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001252724
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001285907
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001211669
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001235069
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001248930
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001301887
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001265216
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000803415
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00001336346
ENSMUSG00000025909,ENSMUST00000191683,ENSMUSE00000757836
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001338989
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229712
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001213938
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001307079
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229688
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229681
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229673
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229666
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001252724
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001285907
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001211669
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001235069
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001248930
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001301887
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00001265216
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000803415
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000757836
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000844023
ENSMUSG00000025909,ENSMUST00000140295,ENSMUSE00000229694
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001338989
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000229712
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001213938
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001307079
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000229688
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000229681
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000229694
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000802122
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001293431
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001297153
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001283395
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001248567
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001294545
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001243041
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00001264481
ENSMUSG00000025909,ENSMUST00000140302,ENSMUSE00000778503
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00001283395
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00001248567
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00001294545
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00001243041
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00001264481
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00000733531
ENSMUSG00000025909,ENSMUST00000115484,ENSMUSE00000492082
ENSMUSG00000025909,ENSMUST00000135046,ENSMUSE00001283395
ENSMUSG00000025909,ENSMUST00000135046,ENSMUSE00001248567
ENSMUSG00000025909,ENSMUST00000135046,ENSMUSE00001264481
ENSMUSG00000025909,ENSMUST00000135046,ENSMUSE00000703080
ENSMUSG00000025909,ENSMUST00000135046,ENSMUSE00000801170
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00001338989
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00000741225
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00000788071
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00001235589
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00001304831
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00001246562
ENSMUSG00000025909,ENSMUST00000144593,ENSMUSE00000813279
ENSMUSG00000025909,ENSMUST00000134075,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000134075,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000134075,ENSMUSE00000737135
ENSMUSG00000025909,ENSMUST00000134075,ENSMUSE00001302994
ENSMUSG00000025909,ENSMUST00000134075,ENSMUSE00000775279
ENSMUSG00000025909,ENSMUST00000194098,ENSMUSE00001343882
ENSMUSG00000025909,ENSMUST00000126083,ENSMUSE00000766828
ENSMUSG00000025909,ENSMUST00000126083,ENSMUSE00000742760
ENSMUSG00000025909,ENSMUST00000126083,ENSMUSE00000817510
ENSMUSG00000025909,ENSMUST00000126083,ENSMUSE00000823361
ENSMUSG00000025909,ENSMUST00000126083,ENSMUSE00000724646
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229712
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001213938
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001307079
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229688
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229681
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229673
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229666
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001252724
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001285907
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001211669
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001235069
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001248930
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001301887
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00001265216
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000229694
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000896547
ENSMUSG00000025909,ENSMUST00000115488,ENSMUSE00000703090
ENSMUSG00002076179,ENSMUST00020182976,ENSMUSE00011469692
ENSMUSG00000102033,ENSMUST00000185884,ENSMUSE00001330198
ENSMUSG00000102647,ENSMUST00000192338,ENSMUSE00001338148
ENSMUSG00000086235,ENSMUST00000140995,ENSMUSE00000837222
ENSMUSG00000102253,ENSMUST00000194602,ENSMUSE00001342882
ENSMUSG00002074990,ENSMUST00020182074,ENSMUSE00011468651
ENSMUSG00000094429,ENSMUST00000179777,ENSMUSE00001018893
ENSMUSG00000094429,ENSMUST00000179777,ENSMUSE00000998199
ENSMUSG00000094429,ENSMUST00000179777,ENSMUSE00001090106
ENSMUSG00000094429,ENSMUST00000179777,ENSMUSE00000990004
ENSMUSG00000101154,ENSMUST00000189740,ENSMUSE00001327137
ENSMUSG00000103884,ENSMUST00000193281,ENSMUSE00001337805
ENSMUSG00000065865,ENSMUST00000083931,ENSMUSE00000523089
ENSMUSG00000084353,ENSMUST00000119877,ENSMUSE00000710157
ENSMUSG00002076328,ENSMUST00020182251,ENSMUSE00011468249
ENSMUSG00000103933,ENSMUST00000191876,ENSMUSE00001341492
ENSMUSG00000101573,ENSMUST00000188825,ENSMUSE00001331086
ENSMUSG00002075967,ENSMUST00020182635,ENSMUSE00011468606
ENSMUSG00000086195,ENSMUST00000151704,ENSMUSE00000727604
ENSMUSG00000107979,ENSMUST00000204773,ENSMUSE00001320911
ENSMUSG00000107979,ENSMUST00000204773,ENSMUSE00001330907
ENSMUSG00000107979,ENSMUST00000204773,ENSMUSE00001368860
ENSMUSG00000101373,ENSMUST00000186652,ENSMUSE00001332508
ENSMUSG00000104504,ENSMUST00000192115,ENSMUSE00001337974
ENSMUSG00000099615,ENSMUST00000189430,ENSMUSE00001332542
ENSMUSG00000099615,ENSMUST00000189430,ENSMUSE00001319869
ENSMUSG00000099615,ENSMUST00000189430,ENSMUSE00001324119
ENSMUSG00000066693,ENSMUST00000085919,ENSMUSE00000535591
ENSMUSG00000102316,ENSMUST00000193635,ENSMUSE00001341429
ENSMUSG00000100265,ENSMUST00000186341,ENSMUSE00001333883
ENSMUSG00000100265,ENSMUST00000186341,ENSMUSE00001320676
ENSMUSG00000100265,ENSMUST00000186341,ENSMUSE00001329082
ENSMUSG00000100265,ENSMUST00000186341,ENSMUSE00001320198
ENSMUSG00000100265,ENSMUST00000186341,ENSMUSE00001330457
ENSMUSG00000103819,ENSMUST00000195333,ENSMUSE00001345729
ENSMUSG00000100527,ENSMUST00000187470,ENSMUSE00001329404
ENSMUSG00000100527,ENSMUST00000187470,ENSMUSE00001320724
ENSMUSG00000102871,ENSMUST00000195180,ENSMUSE00001340748
ENSMUSG00000099571,ENSMUST00000191380,ENSMUSE00001328409
ENSMUSG00000099571,ENSMUST00000191380,ENSMUSE00001333151
ENSMUSG00000099571,ENSMUST00000191380,ENSMUSE00001334545
ENSMUSG00000101571,ENSMUST00000040649,ENSMUSE00000633382
ENSMUSG00000101571,ENSMUST00000040649,ENSMUSE00001341107
ENSMUSG00000101571,ENSMUST00000040649,ENSMUSE00001338560
ENSMUSG00000104428,ENSMUST00000192026,ENSMUSE00001338516
ENSMUSG00000101303,ENSMUST00000188801,ENSMUSE00001326087
ENSMUSG00000101303,ENSMUST00000188801,ENSMUSE00001322490
ENSMUSG00000101303,ENSMUST00000188801,ENSMUSE00001332126
ENSMUSG00000101303,ENSMUST00000188801,ENSMUSE00001330153
ENSMUSG00000102272,ENSMUST00000195217,ENSMUSE00001344273
ENSMUSG00000100305,ENSMUST00000187455,ENSMUSE00001322720
ENSMUSG00000100305,ENSMUST00000187455,ENSMUSE00001319629
ENSMUSG00000100305,ENSMUST00000187455,ENSMUSE00001322964
ENSMUSG00000100305,ENSMUST00000187455,ENSMUSE00001322673
ENSMUSG00000065625,ENSMUST00000083691,ENSMUSE00000522850
ENSMUSG00000099534,ENSMUST00000190342,ENSMUSE00001331837
ENSMUSG00000103411,ENSMUST00000192792,ENSMUSE00001346128
ENSMUSG00000103411,ENSMUST00000192792,ENSMUSE00001345154
ENSMUSG00000103411,ENSMUST00000192792,ENSMUSE00001343005
ENSMUSG00000100886,ENSMUST00000190869,ENSMUSE00001327563
ENSMUSG00000100886,ENSMUST00000190869,ENSMUSE00001328039
ENSMUSG00000100886,ENSMUST00000190869,ENSMUSE00001332417
ENSMUSG00000101415,ENSMUST00000191265,ENSMUSE00001329111
ENSMUSG00000101415,ENSMUST00000191265,ENSMUSE00001325511
ENSMUSG00000101415,ENSMUST00000191265,ENSMUSE00001331204
ENSMUSG00000101415,ENSMUST00000191265,ENSMUSE00001318480
ENSMUSG00000061024,ENSMUST00000072079,ENSMUSE00000463933
ENSMUSG00000100617,ENSMUST00000185381,ENSMUSE00001332215
ENSMUSG00000100617,ENSMUST00000185381,ENSMUSE00001323215
ENSMUSG00000100617,ENSMUST00000185381,ENSMUSE00001331718
ENSMUSG00000100617,ENSMUST00000185381,ENSMUSE00001319077
ENSMUSG00000100703,ENSMUST00000187860,ENSMUSE00001329787
ENSMUSG00000100703,ENSMUST00000187860,ENSMUSE00001328963
ENSMUSG00000100703,ENSMUST00000187860,ENSMUSE00001332642
ENSMUSG00000100703,ENSMUST00000187860,ENSMUSE00001333999
ENSMUSG00000100703,ENSMUST00000187860,ENSMUSE00001321896
ENSMUSG00000100703,ENSMUST00000189292,ENSMUSE00001332642
ENSMUSG00000100703,ENSMUST00000189292,ENSMUSE00001333999
ENSMUSG00000100177,ENSMUST00000188934,ENSMUSE00001335546
ENSMUSG00000100177,ENSMUST00000188934,ENSMUSE00001323685
ENSMUSG00000100177,ENSMUST00000188934,ENSMUSE00001335511
ENSMUSG00000100177,ENSMUST00000188934,ENSMUSE00001322786
ENSMUSG00000101363,ENSMUST00000190923,ENSMUSE00001330014
ENSMUSG00000101590,ENSMUST00000186304,ENSMUSE00001335245
ENSMUSG00000101590,ENSMUST00000186304,ENSMUSE00001328332
ENSMUSG00000102030,ENSMUST00000186264,ENSMUSE00001329769
ENSMUSG00000102030,ENSMUST00000186264,ENSMUSE00001323331
ENSMUSG00000102030,ENSMUST00000186264,ENSMUSE00001330129
ENSMUSG00000102030,ENSMUST00000186264,ENSMUSE00001330461
ENSMUSG00000099870,ENSMUST00000188426,ENSMUSE00001318422
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00001327506
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00000540365
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00000158525
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00000158528
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00000158524
ENSMUSG00000026374,ENSMUST00000027623,ENSMUSE00001321855
ENSMUSG00000026374,ENSMUST00000186608,ENSMUSE00001320995
ENSMUSG00000026374,ENSMUST00000186608,ENSMUSE00001325021
ENSMUSG00000026374,ENSMUST00000186608,ENSMUSE00000659655
ENSMUSG00000026374,ENSMUST00000188512,ENSMUSE00001325021
ENSMUSG00000026374,ENSMUST00000188512,ENSMUSE00001322685
ENSMUSG00000026374,ENSMUST00000188512,ENSMUSE00001332641
ENSMUSG00000026374,ENSMUST00000188512,ENSMUSE00001328425
ENSMUSG00000026374,ENSMUST00000188512,ENSMUSE00001322437
ENSMUSG00000026374,ENSMUST00000189768,ENSMUSE00001325021
ENSMUSG00000026374,ENSMUST00000189768,ENSMUSE00001332641
ENSMUSG00000026374,ENSMUST00000189768,ENSMUSE00001328425
